# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	19856
#@/user_id	240c8f47-1b3e-481f-bf46-4ce45a0f2d10
a 	啊	c=2 d=0.0773569 t=19856
yi ge 	一個	c=22 d=0.538665 t=19856
yi guo qu 	一過去	c=1 d=2.63974e-08 t=19856
yi hou 	以後	c=20 d=0.622662 t=19856
yi hui 	一會	c=7 d=0.0407622 t=19856
yi huo 	疑惑	c=1 d=1.00051e-06 t=19856
yi ji 	以及	c=1 d=9.70776e-05 t=19856
yi jing 	已經	c=18 d=0.0276175 t=19856
yi jing guo lv 	已經過濾	c=1 d=6.13148e-11 t=19856
yi jing neng gou 	已經能夠	c=1 d=1.18878e-05 t=19856
yi jing shi 	已經是	c=1 d=5.60375e-11 t=19856
yi jing xia lai 	已經下來	c=1 d=4.49635e-09 t=19856
yi jing xin 	已經新	c=1 d=9.87998e-06 t=19856
yi ju 	依據	c=1 d=2.40754e-13 t=19856
yi kuai 	一塊	c=10 d=0.221053 t=19856
yi kuai kai le 	一塊開了	c=1 d=2.38196e-05 t=19856
yi kuan 	一款	c=1 d=1.57425e-15 t=19856
yi kui a 	一窺啊	c=1 d=2.76839e-09 t=19856
yi lai 	依賴	c=4 d=0.0869984 t=19856
yi liu 	一流	c=1 d=0.00114769 t=19856
yi lun 	一輪	c=1 d=2.2106e-09 t=19856
yi ma 	姨媽	c=1 d=8.74906e-17 t=19856
yi mian 	一面	c=1 d=1.44149e-08 t=19856
yi miao 	疫苗	c=1 d=0.433874 t=19856
yi nei 	以內	c=5 d=0.000438629 t=19856
yi nian 	一年	c=3 d=0.000337144 t=19856
yi nian qi 	一年期	c=1 d=5.62992e-07 t=19856
yi qian 	以前	c=2 d=0.722527 t=19856
yi qing 	疫情	c=1 d=4.50799e-10 t=19856
yi shang 	以上	c=6 d=0.0049776 t=19856
yi sheng 	醫生	c=2 d=8.53498e-22 t=19856
yi shi 	意識	c=1 d=0.000139842 t=19856
yi shi na ge 	一是那個	c=1 d=7.48901e-11 t=19856
yi si 	意思	c=2 d=0.00449405 t=19856
yi tai ji qi shang 	一台機器上	c=1 d=2.97579e-06 t=19856
yi tao 	一套	c=0 d=0.00057994 t=19856
yi tao fu za 	一套複雜	c=1 d=0.00582847 t=19856
yi tian 	一天	c=11 d=0.785606 t=19856
yi tian ji ang zhe me 	一天激昂這麼	c=1 d=0.276651 t=19856
yi tiao 	一條	c=2 d=0.000209665 t=19856
yi wai 	意外	c=2 d=5.92623e-08 t=19856
yi wei 	以爲	c=2 d=0.346456 t=19856
yi xia 	一下	c=9 d=0.0543581 t=19856
yi xian zai 	以現在	c=1 d=1.21676e-14 t=19856
yi xie 	一些	c=4 d=0.0149956 t=19856
yi yang 	一樣	c=3 d=7.87447e-13 t=19856
yi you 	已有	c=1 d=3.81502e-17 t=19856
yi zai 	已在	c=1 d=1.59777e-13 t=19856
yi zhe zhong 	以這種	c=1 d=6.96467e-10 t=19856
yi zhi 	一直	c=10 d=0.0249064 t=19856
yi zhi 	一致	c=4 d=0.57695 t=19856
yi zhong 	一種	c=2 d=0.031273 t=19856
yi zhou 	一週	c=2 d=1.12049e-07 t=19856
yi zhun bei 	已準備	c=1 d=0.000485661 t=19856
yin 	因	c=5 d=0.121238 t=19856
yin cang 	隱藏	c=2 d=1.50128e-16 t=19856
yin hang 	銀行	c=9 d=0.00740952 t=19856
yin pan 	銀盤	c=1 d=7.17434e-06 t=19856
yin qi 	引起	c=3 d=4.88261e-08 t=19856
yin ru 	引入	c=3 d=4.64453e-08 t=19856
yin ru le 	引入了	c=2 d=0.000169256 t=19856
yin su 	因素	c=1 d=1.23238e-17 t=19856
yin wei 	因爲	c=49 d=0.518735 t=19856
yin xiang zhong 	印象中	c=1 d=1.40032e-20 t=19856
yin xing 	銀行	c=1 d=7.87834e-19 t=19856
yin yong 	引用	c=1 d=0.000744658 t=19856
yin yong dai 	引用帶	c=1 d=0.00748391 t=19856
yin yue 	音樂	c=1 d=0.000183327 t=19856
ying 	應	c=1 d=0.000110555 t=19856
ying 	硬	c=1 d=1.69276e-16 t=19856
ying ai 	英愛	c=1 d=7.17922e-14 t=19856
ying dang 	應當	c=1 d=0.0195457 t=19856
ying gai 	應該	c=72 d=0.737565 t=19856
ying gai shi 	應該是	c=18 d=0.118065 t=19856
ying huo 	螢火	c=1 d=0.000294568 t=19856
ying wen 	英文	c=3 d=0.0863629 t=19856
ying xi 	影戲	c=0 d=2.12465e-14 t=19856
ying xi na ge 	影戲那個	c=1 d=2.1353e-13 t=19856
ying xiang 	影響	c=35 d=1.06388 t=19856
ying yong 	應用	c=6 d=2.41565e-06 t=19856
yong 	用	c=50 d=3.23996 t=19856
yong bu liao 	用不了	c=2 d=0.00341802 t=19856
yong bu qi lai 	用不起來	c=1 d=0.00843808 t=19856
yong bu shang 	用不上	c=1 d=3.86268e-16 t=19856
yong bu zhao 	用不着	c=1 d=4.84902e-15 t=19856
yong dao 	用到	c=2 d=1.2719e-06 t=19856
yong de 	用的	c=2 d=0.00637737 t=19856
yong fa 	用法	c=4 d=1.04457 t=19856
yong ge 	詠歌	c=1 d=8.3167e-09 t=19856
yong hu 	用戶	c=2 d=1.52274e-06 t=19856
yong le 	永樂	c=3 d=0.00673795 t=19856
yong le 	用了	c=2 d=0.00680566 t=19856
yong ma 	用嗎	c=1 d=4.42941e-09 t=19856
yong qi lai 	用起來	c=2 d=1.11128e-06 t=19856
yong sai 	擁塞	c=1 d=0.0012684 t=19856
yong ta 	用它	c=1 d=3.67492e-18 t=19856
yong wan 	用完	c=2 d=0.000837575 t=19856
yong zhe ge 	用這個	c=1 d=0.100259 t=19856
you 	又	c=18 d=0.615746 t=19856
you 	有	c=116 d=1.94834 t=19856
you bi yao 	有必要	c=1 d=6.8103e-11 t=19856
you bian 	右邊	c=1 d=1.84231e-12 t=19856
you bian cheng 	又變成	c=1 d=0.00104891 t=19856
you bian dong 	有變動	c=1 d=2.56836e-09 t=19856
you bu shi 	又不是	c=2 d=0.0930145 t=19856
you cha ju 	有差距	c=1 d=1.21028e-10 t=19856
you cha yi 	有差異	c=1 d=1.13215e-19 t=19856
you chu le 	又出了	c=1 d=8.85685e-14 t=19856
you ci 	由此	c=1 d=5.42594e-14 t=19856
you dan yuan 	有單元	c=1 d=0.222017 t=19856
you dao li 	有道理	c=1 d=0.103312 t=19856
you de 	有的	c=2 d=0.958095 t=19856
you dian 	有點	c=4 d=0.265803 t=19856
you ge 	有個	c=3 d=3.53714e-16 t=19856
you ge bian hua 	有個變化	c=1 d=6.87757e-09 t=19856
you guan 	有關	c=6 d=0.0277411 t=19856
you guan xi 	有關係	c=2 d=0.00125578 t=19856
you guo 	有過	c=1 d=1.40008e-18 t=19856
you hao 	友好	c=2 d=2.75705e-11 t=19856
you hen duo 	有很多	c=1 d=5.65814e-07 t=19856
you hua 	優化	c=23 d=1.35971 t=19856
you hui 	優惠	c=1 d=0.0148464 t=19856
you ji tian 	有幾天	c=1 d=1.32859e-19 t=19856
you jing wu xian 	有驚無險	c=1 d=5.41009e-09 t=19856
you ke neng 	有可能	c=6 d=0.801614 t=19856
you ke yi 	又可以	c=1 d=1.15801e-20 t=19856
you kong 	有空	c=3 d=0.0409665 t=19856
you kong jian 	酉空間	c=1 d=5.34789e-20 t=19856
you li yu 	有利於	c=1 d=0.062662 t=19856
you liang 	有兩	c=2 d=7.05919e-08 t=19856
you mei 	優美	c=1 d=0.369723 t=19856
you mei qi ta 	有沒其他	c=1 d=0.744532 t=19856
you mei you 	有沒有	c=6 d=0.00843808 t=19856
you qi 	尤其	c=2 d=1.60495e-07 t=19856
you qi shi 	尤其是	c=1 d=0.0593087 t=19856
you qi ta 	有其他	c=1 d=1.17208e-15 t=19856
you ri zi 	有日子	c=1 d=0.0376283 t=19856
you shen me yong 	有什麼用	c=1 d=0.29523 t=19856
you shi 	優勢	c=1 d=1.85634e-13 t=19856
you shi 	有事	c=2 d=1.3421e-21 t=19856
you shi jian 	有時間	c=6 d=0.00896031 t=19856
you wen ti 	有問題	c=6 d=0.114757 t=19856
you xian 	優先	c=18 d=0.0706512 t=19856
you xian 	有線	c=1 d=4.20608e-18 t=19856
you xian 	有限	c=3 d=0.0702988 t=19856
you xian ji 	優先級	c=7 d=1.35805 t=19856
you xiang le 	郵箱了	c=1 d=0.0735345 t=19856
you xiao 	有效	c=3 d=7.5227e-05 t=19856
you xie 	有些	c=21 d=0.266938 t=19856
you xie xuan 	有些玄	c=1 d=0.293758 t=19856
you yi 	友誼	c=1 d=0.0168231 t=19856
you yi bu fen ne 	有一部分呢	c=1 d=1.29803e-10 t=19856
you yi ge 	有一個	c=1 d=3.1289e-08 t=19856
you yi xie 	有一些	c=1 d=4.63802e-21 t=19856
you you hui 	有優惠	c=1 d=0.0100518 t=19856
you yu 	由於	c=8 d=0.000119762 t=19856
yu 	於	c=8 d=0.0153355 t=19856
yu 	與	c=2 d=6.31505e-06 t=19856
yu 	雨	c=2 d=0.076619 t=19856
yu 	餘	c=1 d=1.23112e-05 t=19856
yu an 	預案	c=3 d=0.0195796 t=19856
yu ce 	預測	c=5 d=0.000379786 t=19856
yu dao 	遇到	c=2 d=1.82884e-07 t=19856
yu fa 	語法	c=2 d=0.000147011 t=19856
yu fa 	預發	c=3 d=0.00331267 t=19856
yu gu 	預估	c=16 d=1.23823 t=19856
yu gu feng zhi 	預估峯值	c=1 d=1.63793e-11 t=19856
yu ji 	預計	c=3 d=0.57695 t=19856
yu ju 	語句	c=6 d=0.000210716 t=19856
yu liu 	預留	c=6 d=0.000991083 t=19856
yu ming 	域名	c=22 d=0.456031 t=19856
yu qi 	預期	c=9 d=0.000248069 t=19856
yu re 	預熱	c=1 d=2.66763e-14 t=19856
yu shou 	預售	c=5 d=0.332373 t=19856
yu tai duo 	與太多	c=1 d=6.34664e-05 t=19856
yu yan 	語言	c=1 d=0.00187793 t=19856
yu yin 	語音	c=1 d=1.33157e-16 t=19856
yu yue 	預約	c=4 d=0.865022 t=19856
yuan 	元	c=3 d=0.980199 t=19856
yuan 	原	c=4 d=4.2125e-07 t=19856
yuan 	源	c=14 d=0.527408 t=19856
yuan 	遠	c=3 d=0.0174828 t=19856
yuan ben 	原本	c=1 d=2.11261e-05 t=19856
yuan bi 	遠比	c=1 d=1.49309e-10 t=19856
yuan dan 	元旦	c=1 d=1.86984e-10 t=19856
yuan lai 	原來	c=2 d=1.81185e-11 t=19856
yuan lai kan 	原來看	c=1 d=2.71496e-15 t=19856
yuan shi 	原始	c=10 d=0.129977 t=19856
yuan shu ju 	元數據	c=1 d=3.70227e-17 t=19856
yuan wen 	原文	c=1 d=1.43182e-17 t=19856
yuan yin 	原因	c=10 d=0.0134174 t=19856
yuan yin na shi 	原因那是	c=1 d=5.08101e-06 t=19856
yuan yin shi 	原因是	c=2 d=3.07622e-05 t=19856
yuan you 	緣由	c=2 d=0.00143104 t=19856
yuan ze 	原則	c=1 d=0.11475 t=19856
yuan zhuang 	原裝	c=2 d=8.58221e-18 t=19856
yue 	悅	c=1 d=6.11669e-12 t=19856
yue 	月	c=86 d=1.43659 t=19856
yue 	約	c=8 d=0.154896 t=19856
yue chu 	月初	c=29 d=0.329407 t=19856
yue chu gui hua 	月初規劃	c=2 d=7.01532e-07 t=19856
yue di 	月底	c=7 d=0.328326 t=19856
yue fen 	月份	c=20 d=1.6656 t=19856
yue jie 	越界	c=2 d=0.484325 t=19856
yue mo 	月末	c=6 d=0.985597 t=19856
yue qing kuang 	月情況	c=1 d=5.98213e-15 t=19856
yue shu 	約束	c=6 d=0.00240459 t=19856
yue shu she bei 	約束設備	c=1 d=0.0232837 t=19856
yue zhong 	月中	c=6 d=0.737123 t=19856
yun 	暈	c=0 d=1.67421e-05 t=19856
yun 	雲	c=2 d=0.000169103 t=19856
yun dong 	運動	c=0 d=3.28418e-20 t=19856
yun dong jian kang 	運動健康	c=2 d=6.63446e-19 t=19856
yun nan 	雲南	c=2 d=4.25606e-17 t=19856
yun suan 	運算	c=5 d=2.76216e-09 t=19856
yun suan zhong 	運算中	c=1 d=8.85384e-10 t=19856
yun xing 	運行	c=30 d=0.640602 t=19856
yun xing shi 	運行時	c=1 d=3.32181e-06 t=19856
yun xing xia 	運行下	c=1 d=2.72903e-17 t=19856
yun xu 	允許	c=1 d=2.39676e-19 t=19856
yun yin yue 	暈音樂	c=1 d=0.00016826 t=19856
yun ying 	運營	c=0 d=0.0104874 t=19856
yun ying shang 	運營商	c=10 d=0.000354058 t=19856
za 	砸	c=1 d=2.99947e-11 t=19856
za yang 	咋樣	c=1 d=1.2197e-13 t=19856
zai 	再	c=88 d=1.99298 t=19856
zai 	在	c=128 d=3.72986 t=19856
zai 	載	c=2 d=0.000262136 t=19856
zai bei jing 	在北京	c=1 d=0.00767337 t=19856
zai ci 	再次	c=4 d=0.000461691 t=19856
zai ci 	在此	c=1 d=2.20565e-12 t=19856
zai jia shang 	再加上	c=1 d=1.85697e-17 t=19856
zai ju can 	在聚餐	c=1 d=0.0124629 t=19856
zai kan 	再看	c=1 d=6.64215e-11 t=19856
zai kan kan 	再看看	c=3 d=0.93215 t=19856
zai na 	在哪	c=1 d=0.104874 t=19856
zai na ne 	在哪呢	c=1 d=8.01265e-12 t=19856
zai shu ju 	在數據	c=1 d=0.000107825 t=19856
zai shuo 	再說	c=1 d=5.43721e-09 t=19856
zai xian 	在線	c=2 d=0.30914 t=19856
zai xiang 	在想	c=1 d=0.733447 t=19856
zai yong 	在用	c=2 d=0.000136389 t=19856
zai zhao 	再找	c=1 d=0.594521 t=19856
zan bu 	暫不	c=1 d=2.15529e-06 t=19856
zan bu xiu gai 	暫不修改	c=1 d=2.16609e-05 t=19856
zan men 	咱們	c=2 d=2.28857e-05 t=19856
zan shi 	暫時	c=6 d=0.000491257 t=19856
zan ting 	暫停	c=1 d=2.26695e-11 t=19856
zao 	早	c=2 d=5.27651e-09 t=19856
zao cheng 	造成	c=12 d=0.0054352 t=19856
zao dian 	早點	c=3 d=0.000251014 t=19856
zao hui 	早會	c=1 d=2.30004e-05 t=19856
zao le 	早了	c=1 d=2.74794e-10 t=19856
zao shang 	早上	c=6 d=0.000164111 t=19856
ze 	則	c=6 d=7.38173e-06 t=19856
ze e 	仄崿	c=1 d=2.07184e-11 t=19856
zen me 	怎麼	c=33 d=0.60969 t=19856
zen me yang 	怎麼樣	c=2 d=1.40662e-14 t=19856
zen yang 	怎樣	c=1 d=0.0250972 t=19856
zeng jia 	增加	c=1 d=3.2409e-10 t=19856
zeng song 	贈送	c=1 d=2.95481e-11 t=19856
zeng zhang 	增長	c=4 d=2.45073e-05 t=19856
zhan 	佔	c=1 d=9.30462e-06 t=19856
zhan bi 	佔比	c=2 d=1.58251e-12 t=19856
zhan nei 	站內	c=1 d=5.26558e-14 t=19856
zhan shi 	展示	c=4 d=0.00425385 t=19856
zhang 	張	c=1 d=0.00719046 t=19856
zhang 	漲	c=8 d=0.237509 t=19856
zhang ai 	障礙	c=1 d=1.62949e-09 t=19856
zhang ren 	丈人	c=1 d=1.34752e-09 t=19856
zhao 	找	c=14 d=0.0491532 t=19856
zhao 	趙	c=0 d=7.99442e-45 t=19856
zhao bu fa o 	找不乏哦	c=1 d=3.07697e-17 t=19856
zhao chu 	找出	c=1 d=1.62556e-10 t=19856
zhao dao 	找到	c=1 d=5.0933e-06 t=19856
zhao dao wen ti 	找到問題	c=1 d=5.11883e-05 t=19856
zhao ge 	找個	c=1 d=0.0513033 t=19856
zhao gu 	照顧	c=2 d=0.657047 t=19856
zhao li 	照理	c=1 d=2.13457e-09 t=19856
zhao li li 	趙莉莉	c=1 d=8.03449e-44 t=19856
zhao ni 	找你	c=1 d=0.0001441 t=19856
zhao ren 	找人	c=1 d=0.0126512 t=19856
zhao shang 	招商	c=1 d=6.19099e-07 t=19856
zhao shui 	找誰	c=1 d=2.03012e-07 t=19856
zhao ta 	找他	c=1 d=1.07065e-09 t=19856
zhao ta men 	找他們	c=1 d=8.78693e-09 t=19856
zhao wo 	找我	c=1 d=1.94747e-18 t=19856
zhao yi xia 	找一下	c=1 d=3.14672e-16 t=19856
zhe 	着	c=5 d=0.028297 t=19856
zhe 	者	c=1 d=0.0149208 t=19856
zhe 	謫	c=1 d=5.25288e-15 t=19856
zhe 	這	c=17 d=0.12307 t=19856
zhe bian 	這邊	c=22 d=0.0164206 t=19856
zhe bu fen 	這部份	c=12 d=0.394566 t=19856
zhe ci 	這次	c=1 d=9.573e-17 t=19856
zhe dian 	這點	c=1 d=8.26088e-18 t=19856
zhe die men 	摺疊門	c=1 d=1.09888e-21 t=19856
zhe duan 	這段	c=1 d=7.19903e-17 t=19856
zhe duan shi jian 	這段時間	c=1 d=0.222017 t=19856
zhe ge 	這個	c=161 d=2.17059 t=19856
zhe ge dan yuan 	這個單元	c=1 d=1.57018e-14 t=19856
zhe ge feng ge 	這個風格	c=1 d=1.49386e-16 t=19856
zhe ge shi 	這個事	c=1 d=1.39889e-08 t=19856
zhe ge shi 	這個是	c=1 d=1.16322e-14 t=19856
zhe ge yue 	這個月	c=1 d=0.017249 t=19856
zhe ji tian 	這幾天	c=4 d=0.960789 t=19856
zhe kuai 	這塊	c=1 d=0.856415 t=19856
zhe lei 	這類	c=6 d=0.00029902 t=19856
zhe li 	這裏	c=7 d=0.528767 t=19856
zhe liang ge 	這兩個	c=3 d=0.0209629 t=19856
zhe liang tian 	這兩天	c=5 d=0.752511 t=19856
zhe liang zhou 	這兩週	c=1 d=4.65968e-17 t=19856
zhe me 	這麼	c=8 d=0.0330991 t=19856
zhe me gao 	這麼高	c=1 d=2.44518e-19 t=19856
zhe me kan 	這麼看	c=1 d=1.59695e-07 t=19856
zhe me man 	這麼慢	c=1 d=3.8827e-18 t=19856
zhe ne 	着呢	c=0 d=0.0238115 t=19856
zhe ne ge ti 	着呢個體	c=1 d=2.77122e-21 t=19856
zhe ne guan li le 	着呢管理了	c=1 d=0.239309 t=19856
zhe ne me 	着呢麼	c=1 d=2.31157e-05 t=19856
zhe shi hou 	這時候	c=3 d=0.454625 t=19856
zhe suan 	折算	c=17 d=0.495691 t=19856
zhe suan bi li 	折算比例	c=1 d=3.20146e-13 t=19856
zhe suan hou 	折算後	c=1 d=0.0026189 t=19856
zhe suan xi shu 	折算係數	c=1 d=7.0189e-13 t=19856
zhe suan zhi 	折算值	c=1 d=8.44527e-13 t=19856
zhe sun 	折損	c=1 d=0.00108086 t=19856
zhe xie 	這些	c=2 d=0.00145173 t=19856
zhe xing 	這行	c=0 d=1.33366e-06 t=19856
zhe xing qian 	這行錢	c=1 d=1.34034e-05 t=19856
zhe yang 	這樣	c=21 d=0.768004 t=19856
zhe yang suan 	這樣算	c=1 d=1.22582e-13 t=19856
zhe yi 	這一	c=1 d=2.99896e-09 t=19856
zhe yi lie 	這一列	c=1 d=3.76667e-14 t=19856
zhe yi tao 	這一套	c=1 d=0.00032718 t=19856
zhe zai na ge biao 	這在那個表	c=1 d=0.0071546 t=19856
zhe zhong 	這種	c=10 d=0.0241141 t=19856
zhe zhong lin shi 	這種臨時	c=1 d=0.0261214 t=19856
zhe zhong qing kuang 	這種情況	c=2 d=0.00299743 t=19856
zhe zhou 	這週	c=6 d=0.0107979 t=19856
zhe zhou mo 	這週末	c=1 d=0.348192 t=19856
zhei 	這	c=0 d=4.05093e-18 t=19856
zhei xing zhe ge 	這行這個	c=1 d=4.07124e-17 t=19856
zhen 	真	c=2 d=3.75503e-07 t=19856
zhen 	針	c=1 d=7.95887e-21 t=19856
zhen de 	真的	c=2 d=1.50421e-09 t=19856
zhen dui 	針對	c=9 d=0.568398 t=19856
zheng 	整	c=2 d=1.04354e-10 t=19856
zheng 	正	c=1 d=2.86651e-07 t=19856
zheng 	證	c=1 d=8.01265e-12 t=19856
zheng bi 	正比	c=1 d=7.14585e-18 t=19856
zheng chang 	正常	c=35 d=0.988903 t=19856
zheng chu 	正處	c=1 d=1.21887e-05 t=19856
zheng dan 	蒸蛋	c=1 d=1.14945e-21 t=19856
zheng dui 	正對	c=1 d=7.91917e-21 t=19856
zheng fu 	政府	c=1 d=1.76701e-21 t=19856
zheng fu 	正負	c=1 d=2.39472e-09 t=19856
zheng ge 	整個	c=2 d=0.0164078 t=19856
zheng hang 	整行	c=1 d=7.10658e-12 t=19856
zheng hao 	正好	c=1 d=2.28935e-09 t=19856
zheng he 	整合	c=1 d=5.25199e-13 t=19856
zheng ju 	證據	c=1 d=6.06944e-09 t=19856
zheng li 	整理	c=5 d=9.90387e-05 t=19856
zheng ming 	證明	c=1 d=1.04745e-16 t=19856
zheng que 	正確	c=0 d=1.07324e-09 t=19856
zheng ri 	整日	c=1 d=7.7518e-05 t=19856
zheng shi 	正式	c=5 d=0.00337108 t=19856
zheng shu 	整數	c=1 d=2.85221e-07 t=19856
zheng shu 	證書	c=1 d=2.83799e-07 t=19856
zheng ti 	整體	c=28 d=0.464862 t=19856
zheng xing 	整形	c=2 d=3.33391e-13 t=19856
zheng zai 	正在	c=9 d=0.0253608 t=19856
zheng zheng 	整整	c=1 d=1.18878e-05 t=19856
zheng zheng shu 	正整數	c=1 d=2.88088e-07 t=19856
zhi 	之	c=1 d=2.4566e-15 t=19856
zhi 	值	c=36 d=0.344425 t=19856
zhi 	只	c=18 d=0.313937 t=19856
zhi 	指	c=2 d=4.40661e-07 t=19856
zhi 	至	c=3 d=5.56135e-06 t=19856
zhi 	致	c=6 d=0.105399 t=19856
zhi a 	治啊	c=2 d=0.000921047 t=19856
zhi a kan kan 	值啊看看	c=1 d=0.008396 t=19856
zhi biao 	指標	c=3 d=2.52768 t=19856
zhi bo 	直播	c=6 d=0.341528 t=19856
zhi cheng 	支撐	c=1 d=1.49025e-17 t=19856
zhi chi 	支持	c=9 d=1.27516 t=19856
zhi chu 	指出	c=1 d=1.95757e-20 t=19856
zhi dao 	指導	c=1 d=0.362402 t=19856
zhi dao 	直到	c=1 d=0.0111647 t=19856
zhi dao 	知道	c=5 d=0.110805 t=19856
zhi ding 	制定	c=5 d=0.299692 t=19856
zhi ding 	指定	c=4 d=0.301194 t=19856
zhi du 	制度	c=1 d=0.00246639 t=19856
zhi du 	只讀	c=1 d=0.00390694 t=19856
zhi fu bao 	支付寶	c=2 d=2.30951e-16 t=19856
zhi guan 	直觀	c=1 d=0.0214936 t=19856
zhi hou 	之後	c=11 d=0.000116806 t=19856
zhi hou 	滯後	c=1 d=0.000120966 t=19856
zhi ji 	之際	c=1 d=7.5636e-17 t=19856
zhi ji 	知己	c=1 d=1.73443e-08 t=19856
zhi ji gao le 	之際高了	c=1 d=6.84793e-17 t=19856
zhi jie 	直接	c=41 d=0.895138 t=19856
zhi lei 	之類	c=5 d=8.30754e-08 t=19856
zhi li 	治理	c=1 d=1.09057e-20 t=19856
zhi liang 	質量	c=6 d=2.6663e-16 t=19856
zhi ling 	指令	c=1 d=2.31913e-14 t=19856
zhi nei 	之內	c=1 d=1.27541e-09 t=19856
zhi neng 	只能	c=2 d=5.97907e-10 t=19856
zhi neng 	智能	c=2 d=0.00164502 t=19856
zhi neng nian kuai le 	只能年快樂	c=1 d=6.00905e-09 t=19856
zhi neng shuo 	只能說	c=1 d=9.40773e-18 t=19856
zhi qian 	之前	c=21 d=0.00292351 t=19856
zhi qin 	執勤	c=1 d=5.14536e-07 t=19856
zhi shang 	之上	c=1 d=1.3814e-07 t=19856
zhi shao 	至少	c=5 d=7.40058e-05 t=19856
zhi shi 	只是	c=11 d=0.0207687 t=19856
zhi shuo 	直說	c=1 d=3.10578e-09 t=19856
zhi wu 	植物	c=1 d=4.79669e-05 t=19856
zhi xia 	之下	c=1 d=7.05888e-21 t=19856
zhi xing 	執行	c=25 d=0.159313 t=19856
zhi xing ban ben 	執行版本	c=1 d=1.04909e-05 t=19856
zhi xing cheng 	執行成	c=1 d=4.38832e-17 t=19856
zhi xing le 	執行了	c=1 d=0.000493001 t=19856
zhi xing quan 	執行權	c=8 d=6.97005e-05 t=19856
zhi xing yi ci 	執行一次	c=1 d=0.000409735 t=19856
zhi xing zhe 	執行者	c=1 d=7.84998e-06 t=19856
zhi xu qiu 	值需求	c=1 d=1.19864e-14 t=19856
zhi yao 	只要	c=7 d=0.568383 t=19856
zhi yao ke yi 	只要可以	c=1 d=2.58747e-08 t=19856
zhi yi 	之一	c=1 d=0.00188279 t=19856
zhi yo 	之喲	c=1 d=0.00190171 t=19856
zhi yong dao 	只用到	c=1 d=9.56974e-13 t=19856
zhi you 	只有	c=15 d=0.10371 t=19856
zhi yun xu 	只允許	c=1 d=0.000106752 t=19856
zhi zhen 	指針	c=2 d=0.000256462 t=19856
zhi zheng 	執政	c=1 d=0.000254808 t=19856
zhi zhi 	直至	c=1 d=1.47112e-12 t=19856
zhong 	中	c=45 d=0.995012 t=19856
zhong 	種	c=2 d=0.024234 t=19856
zhong 	螽	c=0 d=1.02424e-18 t=19856
zhong 	重	c=1 d=9.37386e-05 t=19856
zhong an quan 	中安全	c=1 d=3.74852e-16 t=19856
zhong cai 	仲裁	c=4 d=2.06293e-07 t=19856
zhong cheng 	忠誠	c=1 d=0.000420107 t=19856
zhong dai kuan 	中貸款	c=1 d=0.00211225 t=19856
zhong dian 	重點	c=1 d=8.51391e-20 t=19856
zhong guo 	中國	c=2 d=0.0731678 t=19856
zhong guo dian xin 	中國電信	c=2 d=2.57806e-16 t=19856
zhong jian 	中間	c=5 d=0.222017 t=19856
zhong qiu 	中秋	c=1 d=0.369723 t=19856
zhong tai 	中臺	c=5 d=0.25284 t=19856
zhong wen 	中文	c=9 d=3.967 t=19856
zhong wen e du 	中文額度	c=1 d=8.15592e-44 t=19856
zhong wu 	中午	c=3 d=4.89148e-12 t=19856
zhong xin 	中心	c=3 d=0.000197444 t=19856
zhong ye wu 	中夜舞	c=2 d=9.35125e-06 t=19856
zhong zi 	種子	c=1 d=0.00571306 t=19856
zhou 	周	c=1 d=8.25386e-08 t=19856
zhou 	州	c=1 d=1.81112e-17 t=19856
zhou 	粥	c=1 d=1.8202e-17 t=19856
zhou hui 	週會	c=4 d=0.118245 t=19856
zhou liu 	週六	c=3 d=2.18594e-10 t=19856
zhou mo 	週末	c=15 d=1.69914e-06 t=19856
zhou qi 	週期	c=4 d=0.000232276 t=19856
zhou si 	週四	c=1 d=0.00324708 t=19856
zhou wei 	周圍	c=2 d=0.285076 t=19856
zhou wu 	週五	c=1 d=9.50551e-22 t=19856
zhou yi 	週一	c=1 d=5.41101e-11 t=19856
zhou zhen 	周楨	c=11 d=0.0105301 t=19856
zhou zhen 	周真	c=1 d=1.41757e-17 t=19856
zhou zhen 	周禎	c=1 d=0.00169512 t=19856
zhu 	主	c=4 d=0.000125082 t=19856
zhu bu 	逐步	c=6 d=0.701074 t=19856
zhu cheng xu 	主程序	c=1 d=9.35762e-14 t=19856
zhu dong 	主動	c=26 d=0.000262292 t=19856
zhu dong tiao 	主動調	c=1 d=5.17379e-13 t=19856
zhu fang 	住房	c=2 d=2.35441e-07 t=19856
zhu ji 	主機	c=3 d=3.41377e-06 t=19856
zhu ju 	軸距	c=1 d=1.60081e-06 t=19856
zhu ku 	主庫	c=1 d=0.00396599 t=19856
zhu na hua 	住那話	c=1 d=4.61096e-11 t=19856
zhu ne bi 	住呢比	c=1 d=0.045275 t=19856
zhu shi 	註釋	c=4 d=0.99005 t=19856
zhu ti 	主題	c=2 d=0.0185924 t=19856
zhu xiao 	註銷	c=1 d=3.46869e-15 t=19856
zhu yao 	主要	c=15 d=0.724093 t=19856
zhu yao shi 	主要是	c=3 d=0.0159229 t=19856
zhu yi 	注意	c=21 d=0.0228393 t=19856
zhu yi xia 	注意下	c=1 d=4.69116e-08 t=19856
